지역ID,맵ID,맵,상위지역ID,상위지역,지역명,매칭상태,좌표기준지역ID,대상구분,GUID,Entry,대상이름,X,Y,Z
1769,1,칼림도어,361,악령의 숲,나무구렁 요새,상위지역 좌표경계 대체,361,몬스터,39198,10017,오염된 바퀴벌레,5345.38,-937.115,376.457
1770,1,칼림도어,361,악령의 숲,어둠의 요새,상위지역 좌표경계 대체,361,몬스터,39198,10017,오염된 바퀴벌레,5345.38,-937.115,376.457
1771,1,칼림도어,361,악령의 숲,기만자의 사원,상위지역 좌표경계 대체,361,몬스터,39198,10017,오염된 바퀴벌레,5345.38,-937.115,376.457
1777,0,동부 왕국,8,슬픔의 늪,이타리우스의 동굴,상위지역 좌표경계 대체,8,몬스터,34153,865,스토나드 길잡이,-10383.4,-3373.6,22.8654
1778,0,동부 왕국,8,슬픔의 늪,슬픔의 그늘,상위지역 좌표경계 대체,8,몬스터,34153,865,스토나드 길잡이,-10383.4,-3373.6,22.8654
1779,0,동부 왕국,8,슬픔의 늪,드레닐두르 마을,상위지역 좌표경계 대체,8,몬스터,34153,865,스토나드 길잡이,-10383.4,-3373.6,22.8654
1780,0,동부 왕국,8,슬픔의 늪,부러진창 교차로,상위지역 좌표경계 대체,8,몬스터,34153,865,스토나드 길잡이,-10383.4,-3373.6,22.8654
1797,0,동부 왕국,8,슬픔의 늪,진흙늪,상위지역 좌표경계 대체,8,몬스터,34153,865,스토나드 길잡이,-10383.4,-3373.6,22.8654
1798,0,동부 왕국,8,슬픔의 늪,변화의 늪,상위지역 좌표경계 대체,8,몬스터,34153,865,스토나드 길잡이,-10383.4,-3373.6,22.8654
1817,0,동부 왕국,8,슬픔의 늪,진흙늪 동굴,상위지역 좌표경계 대체,8,몬스터,34153,865,스토나드 길잡이,-10383.4,-3373.6,22.8654
1837,0,동부 왕국,45,아라시 고원,마른나무껍질 동굴,상위지역 좌표경계 대체,45,몬스터,14531,2762,떠도는 천둥 정령,-1353.3,-2680.84,69.1467
1857,0,동부 왕국,45,아라시 고원,소라딘의 성벽,상위지역 좌표경계 대체,45,몬스터,14531,2762,떠도는 천둥 정령,-1353.3,-2680.84,69.1467
1858,0,동부 왕국,45,아라시 고원,돌주먹 언덕,상위지역 좌표경계 대체,45,몬스터,14531,2762,떠도는 천둥 정령,-1353.3,-2680.84,69.1467
1877,0,동부 왕국,3,황야의 땅,송곳니 골짜기,상위지역 좌표경계 대체,3,몬스터,7002,2727,바위산코요테,-6733.6,-3353.22,241.758
1878,0,동부 왕국,3,황야의 땅,먼지받이,상위지역 좌표경계 대체,3,몬스터,7002,2727,바위산코요테,-6733.6,-3353.22,241.758
1879,0,동부 왕국,3,황야의 땅,신기루 벌판,상위지역 좌표경계 대체,3,몬스터,7002,2727,바위산코요테,-6733.6,-3353.22,241.758
1880,0,동부 왕국,47,동부 내륙지,페더비어드의 오두막,상위지역 좌표경계 대체,47,몬스터,93154,2656,비취 수액괴물,155.866,-3503.29,125.227
1881,0,동부 왕국,47,동부 내륙지,신디거의 야영지,상위지역 좌표경계 대체,47,몬스터,93154,2656,비취 수액괴물,155.866,-3503.29,125.227
1882,0,동부 왕국,47,동부 내륙지,역병안개 협곡,상위지역 좌표경계 대체,47,몬스터,93154,2656,비취 수액괴물,155.866,-3503.29,125.227
1883,0,동부 왕국,47,동부 내륙지,돌개바람 호수,상위지역 좌표경계 대체,47,몬스터,93154,2656,비취 수액괴물,155.866,-3503.29,125.227
1884,0,동부 왕국,47,동부 내륙지,아골와타,상위지역 좌표경계 대체,47,몬스터,93154,2656,비취 수액괴물,155.866,-3503.29,125.227
1885,0,동부 왕국,47,동부 내륙지,히리와타,상위지역 좌표경계 대체,47,몬스터,93154,2656,비취 수액괴물,155.866,-3503.29,125.227
1886,0,동부 왕국,47,동부 내륙지,굼벵이 폐허,상위지역 좌표경계 대체,47,몬스터,93154,2656,비취 수액괴물,155.866,-3503.29,125.227
1887,0,동부 왕국,47,동부 내륙지,보겐의 절벽,상위지역 좌표경계 대체,47,몬스터,93154,2656,비취 수액괴물,155.866,-3503.29,125.227
1897,0,동부 왕국,3,황야의 땅,창조주의 정원,상위지역 좌표경계 대체,3,몬스터,7002,2727,바위산코요테,-6733.6,-3353.22,241.758
1898,0,동부 왕국,3,황야의 땅,먼지바람 협곡,상위지역 좌표경계 대체,3,몬스터,7002,2727,바위산코요테,-6733.6,-3353.22,241.758
1917,0,동부 왕국,47,동부 내륙지,샤올와타,상위지역 좌표경계 대체,47,몬스터,93154,2656,비취 수액괴물,155.866,-3503.29,125.227
1937,1,칼림도어,440,타나리스,해그늘 폐허,상위지역 좌표경계 대체,440,몬스터,22002,5420,유리비늘 큰눈바실리스크,-8181.37,-3683.78,25.4246
1938,1,칼림도어,440,타나리스,무너진 기둥,상위지역 좌표경계 대체,440,몬스터,22002,5420,유리비늘 큰눈바실리스크,-8181.37,-3683.78,25.4246
1939,1,칼림도어,440,타나리스,끝없는 사막,상위지역 좌표경계 대체,440,몬스터,22002,5420,유리비늘 큰눈바실리스크,-8181.37,-3683.78,25.4246
1940,1,칼림도어,440,타나리스,거친파도 해안,상위지역 좌표경계 대체,440,몬스터,22002,5420,유리비늘 큰눈바실리스크,-8181.37,-3683.78,25.4246
1941,1,칼림도어,0,,시간의 동굴,좌표 없음,,,,,,,,
1942,1,칼림도어,490,운고로 분화구,늪지대,상위지역 좌표경계 대체,490,몬스터,24430,9376,불바람,-7183.41,-1294.81,-183.114
1943,1,칼림도어,490,운고로 분화구,강철바위 고원,상위지역 좌표경계 대체,490,몬스터,24430,9376,불바람,-7183.41,-1294.81,-183.114
1957,0,동부 왕국,51,이글거리는 협곡,검은재 동굴,상위지역 좌표경계 대체,51,몬스터,5731,5855,용암 정령,-6864.68,-1431.31,160.301
1958,0,동부 왕국,51,이글거리는 협곡,무두장이 야영지,상위지역 좌표경계 대체,51,몬스터,5731,5855,용암 정령,-6864.68,-1431.31,160.301
1959,0,동부 왕국,51,이글거리는 협곡,먼지불 골짜기,상위지역 좌표경계 대체,51,몬스터,5731,5855,용암 정령,-6864.68,-1431.31,160.301
1978,0,동부 왕국,8,슬픔의 늪,안개갈대 주둔지,상위지역 좌표경계 대체,8,몬스터,34153,865,스토나드 길잡이,-10383.4,-3373.6,22.8654
1997,1,칼림도어,361,악령의 숲,피멍울 초소,상위지역 좌표경계 대체,361,몬스터,39198,10017,오염된 바퀴벌레,5345.38,-937.115,376.457
1998,1,칼림도어,361,악령의 숲,갈퀴가지 숲,상위지역 좌표경계 대체,361,몬스터,39198,10017,오염된 바퀴벌레,5345.38,-937.115,376.457
2037,0,동부 왕국,0,,쿠엘탈라스,좌표 없음,,,,,,,,
2077,1,칼림도어,148,어둠의 해안,황혼의 계곡,상위지역 좌표경계 대체,148,몬스터,38486,10160,사나운 달빛야수,6213.59,-155.208,79.3315
2078,1,칼림도어,148,어둠의 해안,황혼의 해안,상위지역 좌표경계 대체,148,몬스터,38486,10160,사나운 달빛야수,6213.59,-155.208,79.3315
2079,1,칼림도어,15,먼지진흙 습지대,알카즈 섬,상위지역 좌표경계 대체,15,몬스터,18634,4393,산성 늪수액괴물,-3786.16,-3606.66,37.4825
2097,1,칼림도어,400,버섯구름 봉우리,먹구름 봉우리,상위지역 좌표경계 대체,400,몬스터,21480,9525,높새바람 봉우리 용사,-5409.98,-2532.21,-48.1376
2098,0,동부 왕국,10,그늘숲,새벽숲 지하묘지,상위지역 좌표경계 대체,10,몬스터,6045,1258,우두머리 검은약탈자늑대,-10806.4,-538.414,38.4045
2099,0,동부 왕국,44,붉은마루 산맥,돌망루 요새,상위지역 좌표경계 대체,44,몬스터,134181,14270,망둥이,-9333.75,-2594.88,22.3274
2101,0,동부 왕국,38,모단 호수,스타우트라거 여관,상위지역 좌표경계 대체,38,몬스터,8332,1224,새끼 트레샤돈,-5415.41,-3391.13,262.328
2102,0,동부 왕국,1,던 모로,썬더브루 양조장,상위지역 좌표경계 대체,1,몬스터,4094,1125,멧돼지,-5534.43,-632.649,407.758
2103,0,동부 왕국,11,저습지,메네실 요새,상위지역 좌표경계 대체,11,몬스터,10768,1057,용아귀부족 해골감시자,-3553.23,-2448.85,51.7919
2104,0,동부 왕국,11,저습지,깊은바다 선술집,상위지역 좌표경계 대체,11,몬스터,10768,1057,용아귀부족 해골감시자,-3553.23,-2448.85,51.7919
2117,0,동부 왕국,85,티리스팔 숲,암흑의 무덤,상위지역 zoneId 대체,85,몬스터,201194,10716,종탑 박쥐,2291.84,292.171,81.5713
2118,0,동부 왕국,85,티리스팔 숲,브릴 마을회관,직접 areaId,2118,몬스터,201194,10716,종탑 박쥐,2291.84,292.171,81.5713
2119,0,동부 왕국,85,티리스팔 숲,갤로우 선술집,상위지역 zoneId 대체,85,몬스터,201194,10716,종탑 박쥐,2291.84,292.171,81.5713
2137,1,칼림도어,215,멀고어,예언의 웅덩이 미사용,상위지역 좌표경계 대체,215,몬스터,25557,2959,긴발톱 초원늑대,-1950.9,-482.575,-7.77616
2138,1,칼림도어,17,불모의 땅,공포의 안개굴,상위지역 좌표경계 대체,17,몬스터,20887,3300,살모사,-1774.17,-2445.57,94.0997
2157,1,칼림도어,17,불모의 땅,바엘던 요새,상위지역 좌표경계 대체,17,몬스터,20887,3300,살모사,-1774.17,-2445.57,94.0997
2158,1,칼림도어,15,먼지진흙 습지대,엠버스트라이프의 굴,상위지역 좌표경계 대체,15,몬스터,18634,4393,산성 늪수액괴물,-3786.16,-3606.66,37.4825
2159,1,칼림도어,0,,오닉시아의 둥지,좌표 없음,,,,,,,,
2160,1,칼림도어,406,돌발톱 산맥,칼바람 광산,상위지역 zoneId 대체,406,몬스터,16400,5930,마녀 리벤,684.793,1458.34,-12.6599
2161,0,동부 왕국,10,그늘숲,롤랜드 광산,상위지역 좌표경계 대체,10,몬스터,6045,1258,우두머리 검은약탈자늑대,-10806.4,-538.414,38.4045
2177,0,동부 왕국,33,가시덤불 골짜기,전투장,상위지역 좌표경계 대체,33,몬스터,833,783,백골가루부족 광전사,-13054.5,-843.752,71.3439
2197,1,칼림도어,1638,썬더 블러프,예언의 웅덩이,상위지역 좌표경계 대체,1638,몬스터,26646,3024,타흐 윈터후프,-1177.37,-48.4012,162.755
2198,1,칼림도어,405,잊혀진 땅,동트는 협곡,상위지역 좌표경계 대체,405,몬스터,29154,4075,쥐,-1021.18,2033.42,62.283
2217,1,칼림도어,405,잊혀진 땅,부러진창 마을,상위지역 좌표경계 대체,405,몬스터,29154,4075,쥐,-1021.18,2033.42,62.283
2237,1,칼림도어,400,버섯구름 봉우리,백사장 야영지,상위지역 좌표경계 대체,400,몬스터,21480,9525,높새바람 봉우리 용사,-5409.98,-2532.21,-48.1376
2238,1,칼림도어,400,버섯구름 봉우리,고르니아,상위지역 좌표경계 대체,400,몬스터,21480,9525,높새바람 봉우리 용사,-5409.98,-2532.21,-48.1376
2239,1,칼림도어,400,버섯구름 봉우리,제인의 눈동자 분화구,상위지역 좌표경계 대체,400,몬스터,21480,9525,높새바람 봉우리 용사,-5409.98,-2532.21,-48.1376
2240,1,칼림도어,400,버섯구름 봉우리,신기루 경주장,상위지역 좌표경계 대체,400,몬스터,21480,9525,높새바람 봉우리 용사,-5409.98,-2532.21,-48.1376
2241,1,칼림도어,618,여명의 설원,눈호랑이 바위,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2242,1,칼림도어,618,여명의 설원,숨겨진 숲,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2243,1,칼림도어,618,여명의 설원,나무구렁 야영지,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2244,1,칼림도어,618,여명의 설원,눈사태일족 마을,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2245,1,칼림도어,618,여명의 설원,마즈소릴,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2246,1,칼림도어,618,여명의 설원,얼음불꽃 온천,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2247,1,칼림도어,618,여명의 설원,얼음엉겅퀴 언덕,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2248,1,칼림도어,618,여명의 설원,던 만다르,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2249,1,칼림도어,618,여명의 설원,서리속삭임 골짜기,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2250,1,칼림도어,618,여명의 설원,올빼미날개 숲,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2251,1,칼림도어,618,여명의 설원,켈테릴 호수,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2252,1,칼림도어,618,여명의 설원,켈테릴의 폐허,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2253,1,칼림도어,618,여명의 설원,별똥별 마을,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2254,1,칼림도어,618,여명의 설원,반탈로우 지하굴,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2255,1,칼림도어,618,여명의 설원,눈망루 마을,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2256,1,칼림도어,618,여명의 설원,검은속삭임 협곡,상위지역 좌표경계 대체,618,몬스터,41556,7457,떠도는 얼음엉겅퀴설인,6315.83,-3792.92,726.816
2258,0,동부 왕국,139,동부 역병지대,곰팡이 계곡,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2259,0,동부 왕국,139,동부 역병지대,마리스 농장 미사용,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2260,0,동부 왕국,139,동부 역병지대,마리스 농장,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2261,0,동부 왕국,139,동부 역병지대,지하 납골당,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2262,0,동부 왕국,139,동부 역병지대,다로우샤이어,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2263,0,동부 왕국,139,동부 역병지대,산마루 경비탑,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2264,0,동부 왕국,139,동부 역병지대,코린 삼거리,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2265,0,동부 왕국,139,동부 역병지대,붉은십자군 주둔지,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2266,0,동부 왕국,139,동부 역병지대,티르의 손 수도원,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2267,0,동부 왕국,139,동부 역병지대,붉은십자군 대성당,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2268,0,동부 왕국,139,동부 역병지대,희망의 빛 예배당,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2269,0,동부 왕국,139,동부 역병지대,브라우만 밀농장,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2270,0,동부 왕국,139,동부 역병지대,맹독의 숲,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2271,0,동부 왕국,139,동부 역병지대,동부방벽 경비탑,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2272,0,동부 왕국,139,동부 역병지대,노스데일,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2273,0,동부 왕국,139,동부 역병지대,줄마샤르,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2274,0,동부 왕국,139,동부 역병지대,마즈라알로,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2275,0,동부 왕국,139,동부 역병지대,북부관문 경비탑,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2276,0,동부 왕국,139,동부 역병지대,쿠엘리시엔 오두막,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2277,0,동부 왕국,139,동부 역병지대,역병의 숲,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2278,0,동부 왕국,139,동부 역병지대,스컬지 요새,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2279,0,동부 왕국,139,동부 역병지대,스트라솔름,상위지역 좌표경계 대체,139,몬스터,92307,8603,청소부구더기,2373.64,-4302.37,77.8021
2280,0,동부 왕국,0,,미사용,좌표 없음,,,,,,,,
2297,0,동부 왕국,28,서부 역병지대,다로미어 호수,상위지역 좌표경계 대체,28,몬스터,48260,4076,바퀴벌레,1930.58,-1714.77,61.6941
