long,long,long,long,flags,long,long,long,long,long,long,long,long,long,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,long,long,long,long,long,long,
1991,0,5,5,0x0,4,4,0,4,4,0,15,4,0,,"방어 레벨 18",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
1992,0,5,5,0x0,5,5,0,5,5,0,15,4,0,,"방어 레벨 19",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
1993,0,5,5,0x0,5,5,0,5,5,0,15,4,0,,"방어 레벨 20",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
1994,0,5,5,0x0,6,6,0,6,6,0,15,4,0,,"방어 레벨 21",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
1995,0,5,5,0x0,6,6,0,6,6,0,15,4,0,,"방어 레벨 22",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
1996,0,5,5,0x0,7,7,0,7,7,0,15,4,0,,"방어 레벨 23",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
1997,0,5,5,0x0,7,7,0,7,7,0,15,4,0,,"방어 레벨 24",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
1998,0,5,5,0x0,8,8,0,8,8,0,15,4,0,,"방어 레벨 25",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
1999,0,5,5,0x0,8,8,0,8,8,0,15,4,0,,"방어 레벨 26",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2000,0,5,5,0x0,9,9,0,9,9,0,15,4,0,,"방어 레벨 27",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2001,0,5,5,0x0,9,9,0,9,9,0,15,4,0,,"방어 레벨 28",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2002,0,5,5,0x0,9,9,0,9,9,0,15,4,0,,"방어 레벨 29",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2003,0,5,5,0x0,9,9,0,9,9,0,15,4,0,,"방어 레벨 30",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2004,0,5,5,0x0,10,10,0,10,10,0,15,4,0,,"방어 레벨 31",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2005,0,5,5,0x0,10,10,0,10,10,0,15,4,0,,"방어 레벨 32",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2006,0,5,5,0x0,10,10,0,10,10,0,15,4,0,,"방어 레벨 33",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2007,0,5,5,0x0,10,10,0,10,10,0,15,4,0,,"방어 레벨 34",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2008,0,5,5,0x0,11,11,0,11,11,0,15,4,0,,"방어 레벨 35",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2009,0,5,5,0x0,11,11,0,11,11,0,15,4,0,,"방어 레벨 36",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2010,0,5,5,0x0,12,12,0,12,12,0,15,4,0,,"방어 레벨 37",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2011,0,5,5,0x0,12,12,0,12,12,0,15,4,0,,"방어 레벨 38",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2012,0,5,5,0x0,12,12,0,12,12,0,15,4,0,,"방어 레벨 39",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2013,0,5,5,0x0,12,12,0,12,12,0,15,4,0,,"방어 레벨 40",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2014,0,5,5,0x0,12,12,0,12,12,0,15,4,0,,"방어 레벨 41",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2015,0,5,5,0x0,12,12,0,12,12,0,15,4,0,,"방어 레벨 42",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2016,0,5,5,0x0,12,12,0,12,12,0,15,4,0,,"방어 레벨 43",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2017,0,5,5,0x0,12,12,0,12,12,0,15,4,0,,"방어 레벨 44",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2018,0,5,5,0x0,13,13,0,13,13,0,15,4,0,,"방어 레벨 45",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2019,0,5,5,0x0,13,13,0,13,13,0,15,4,0,,"방어 레벨 46",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2020,0,5,5,0x0,14,14,0,14,14,0,15,4,0,,"방어 레벨 47",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2021,0,5,5,0x0,14,14,0,14,14,0,15,4,0,,"방어 레벨 48",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2022,0,5,5,0x0,14,14,0,14,14,0,15,4,0,,"방어 레벨 49",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2023,0,5,5,0x0,14,14,0,14,14,0,15,4,0,,"방어 레벨 50",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2024,0,5,5,0x0,15,15,0,15,15,0,15,4,0,,"방어 레벨 51",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2025,0,5,5,0x0,15,15,0,15,15,0,15,4,0,,"방어 레벨 52",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2026,0,5,5,0x0,16,16,0,16,16,0,15,4,0,,"방어 레벨 53",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2027,0,5,5,0x0,16,16,0,16,16,0,15,4,0,,"방어 레벨 54",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2028,0,5,5,0x0,16,16,0,16,16,0,15,4,0,,"방어 레벨 55",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2029,0,5,5,0x0,16,16,0,16,16,0,15,4,0,,"방어 레벨 56",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2030,0,5,5,0x0,17,17,0,17,17,0,15,4,0,,"방어 레벨 57",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2031,0,5,5,0x0,17,17,0,17,17,0,15,4,0,,"방어 레벨 58",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2032,0,5,5,0x0,18,18,0,18,18,0,15,4,0,,"방어 레벨 59",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2033,0,5,5,0x0,18,18,0,18,18,0,15,4,0,,"방어 레벨 60",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2034,0,5,5,0x0,18,18,0,18,18,0,15,4,0,,"방어 레벨 61",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2035,0,5,5,0x0,18,18,0,18,18,0,15,4,0,,"방어 레벨 62",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2036,0,5,5,0x0,19,19,0,19,19,0,15,4,0,,"방어 레벨 63",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2037,0,5,5,0x0,19,19,0,19,19,0,15,4,0,,"방어 레벨 64",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2038,0,5,5,0x0,20,20,0,20,20,0,15,4,0,,"방어 레벨 65",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2039,0,5,5,0x0,20,20,0,20,20,0,15,4,0,,"방어 레벨 66",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2040,0,5,0,0x0,2,0,0,2,0,0,39,0,0,,"원거리 전투력 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2041,0,5,0,0x0,5,0,0,5,0,0,39,0,0,,"원거리 전투력 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2042,0,5,0,0x0,7,0,0,7,0,0,39,0,0,,"원거리 전투력 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2043,0,5,0,0x0,10,0,0,10,0,0,39,0,0,,"원거리 전투력 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2044,0,5,0,0x0,12,0,0,12,0,0,39,0,0,,"원거리 전투력 +12",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2045,0,5,0,0x0,14,0,0,14,0,0,39,0,0,,"원거리 전투력 +14",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2046,0,5,0,0x0,17,0,0,17,0,0,39,0,0,,"원거리 전투력 +17",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2047,0,5,0,0x0,19,0,0,19,0,0,39,0,0,,"원거리 전투력 +19",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2048,0,5,0,0x0,22,0,0,22,0,0,39,0,0,,"원거리 전투력 +22",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2049,0,5,0,0x0,24,0,0,24,0,0,39,0,0,,"원거리 전투력 +24",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2050,0,5,0,0x0,26,0,0,26,0,0,39,0,0,,"원거리 전투력 +26",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2051,0,5,0,0x0,29,0,0,29,0,0,39,0,0,,"원거리 전투력 +29",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2052,0,5,0,0x0,31,0,0,31,0,0,39,0,0,,"원거리 전투력 +31",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2053,0,5,0,0x0,34,0,0,34,0,0,39,0,0,,"원거리 전투력 +34",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2054,0,5,0,0x0,36,0,0,36,0,0,39,0,0,,"원거리 전투력 +36",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2055,0,5,0,0x0,38,0,0,38,0,0,39,0,0,,"원거리 전투력 +38",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2056,0,5,0,0x0,41,0,0,41,0,0,39,0,0,,"원거리 전투력 +41",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2057,0,5,0,0x0,43,0,0,43,0,0,39,0,0,,"원거리 전투력 +43",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2058,0,5,0,0x0,46,0,0,46,0,0,39,0,0,,"원거리 전투력 +46",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2059,0,5,0,0x0,48,0,0,48,0,0,39,0,0,,"원거리 전투력 +48",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2060,0,5,0,0x0,50,0,0,50,0,0,39,0,0,,"원거리 전투력 +50",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2061,0,5,0,0x0,53,0,0,53,0,0,39,0,0,,"원거리 전투력 +53",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2062,0,5,0,0x0,55,0,0,55,0,0,39,0,0,,"원거리 전투력 +55",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2063,0,5,0,0x0,58,0,0,58,0,0,39,0,0,,"원거리 전투력 +58",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2064,0,5,0,0x0,60,0,0,60,0,0,39,0,0,,"원거리 전투력 +60",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2065,0,5,0,0x0,62,0,0,62,0,0,39,0,0,,"원거리 전투력 +62",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2066,0,5,0,0x0,65,0,0,65,0,0,39,0,0,,"원거리 전투력 +65",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2067,0,5,0,0x0,67,0,0,67,0,0,39,0,0,,"원거리 전투력 +67",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2068,0,5,0,0x0,70,0,0,70,0,0,39,0,0,,"원거리 전투력 +70",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2069,0,5,0,0x0,72,0,0,72,0,0,39,0,0,,"원거리 전투력 +72",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2070,0,5,0,0x0,74,0,0,74,0,0,39,0,0,,"원거리 전투력 +74",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2071,0,5,0,0x0,77,0,0,77,0,0,39,0,0,,"원거리 전투력 +77",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2072,0,5,0,0x0,79,0,0,79,0,0,39,0,0,,"원거리 전투력 +79",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2073,0,5,0,0x0,82,0,0,82,0,0,39,0,0,,"원거리 전투력 +82",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2074,0,5,0,0x0,84,0,0,84,0,0,39,0,0,,"원거리 전투력 +84",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2075,0,5,0,0x0,86,0,0,86,0,0,39,0,0,,"원거리 전투력 +86",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2076,0,5,0,0x0,89,0,0,89,0,0,39,0,0,,"원거리 전투력 +89",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2077,0,5,0,0x0,91,0,0,91,0,0,39,0,0,,"원거리 전투력 +91",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2078,0,5,0,0x0,12,0,0,12,0,0,13,0,0,,"회피 숙련도 +12",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2079,0,3,0,0x0,0,0,0,0,0,0,13590,0,0,,"비전 주문 공격력 +1",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2080,0,3,0,0x0,0,0,0,0,0,0,13591,0,0,,"비전 주문 공격력 +3",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2081,0,3,0,0x0,4,0,0,4,0,0,13592,0,0,,"비전 주문 공격력 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2082,0,3,0,0x0,0,0,0,0,0,0,13593,0,0,,"비전 주문 공격력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2083,0,3,0,0x0,0,0,0,0,0,0,13594,0,0,,"비전 주문 공격력 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2084,0,3,0,0x0,0,0,0,0,0,0,13595,0,0,,"비전 주문 공격력 +9",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2085,0,3,0,0x0,0,0,0,0,0,0,13596,0,0,,"비전 주문 공격력 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2086,0,3,0,0x0,0,0,0,0,0,0,13597,0,0,,"비전 주문 공격력 +11",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2087,0,3,0,0x0,0,0,0,0,0,0,13598,0,0,,"비전 주문 공격력 +13",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2088,0,3,0,0x0,0,0,0,0,0,0,13599,0,0,,"비전 주문 공격력 +14",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2089,0,3,0,0x0,0,0,0,0,0,0,13601,0,0,,"비전 주문 공격력 +16",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2090,0,3,0,0x0,0,0,0,0,0,0,13602,0,0,,"비전 주문 공격력 +17",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2091,0,3,0,0x0,0,0,0,0,0,0,13603,0,0,,"비전 주문 공격력 +19",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2092,0,3,0,0x0,0,0,0,0,0,0,13604,0,0,,"비전 주문 공격력 +20",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2093,0,3,0,0x0,0,0,0,0,0,0,13605,0,0,,"비전 주문 공격력 +21",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2094,0,3,0,0x0,0,0,0,0,0,0,17821,0,0,,"비전 주문 공격력 +23",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2095,0,3,0,0x0,0,0,0,0,0,0,17822,0,0,,"비전 주문 공격력 +24",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2096,0,3,0,0x0,0,0,0,0,0,0,17823,0,0,,"비전 주문 공격력 +26",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2097,0,3,0,0x0,0,0,0,0,0,0,17824,0,0,,"비전 주문 공격력 +27",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2098,0,3,0,0x0,0,0,0,0,0,0,17825,0,0,,"비전 주문 공격력 +29",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2099,0,3,0,0x0,0,0,0,0,0,0,17826,0,0,,"비전 주문 공격력 +30",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2100,0,3,0,0x0,0,0,0,0,0,0,17827,0,0,,"비전 주문 공격력 +31",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2101,0,3,0,0x0,0,0,0,0,0,0,17828,0,0,,"비전 주문 공격력 +33",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2102,0,3,0,0x0,0,0,0,0,0,0,17829,0,0,,"비전 주문 공격력 +34",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2103,0,3,0,0x0,0,0,0,0,0,0,17830,0,0,,"비전 주문 공격력 +36",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2104,0,3,0,0x0,0,0,0,0,0,0,17832,0,0,,"비전 주문 공격력 +37",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2105,0,3,0,0x0,0,0,0,0,0,0,17837,0,0,,"비전 주문 공격력 +39",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2106,0,3,0,0x0,0,0,0,0,0,0,17838,0,0,,"비전 주문 공격력 +40",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2107,0,3,0,0x0,0,0,0,0,0,0,17839,0,0,,"비전 주문 공격력 +41",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2108,0,3,0,0x0,0,0,0,0,0,0,17840,0,0,,"비전 주문 공격력 +43",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2109,0,3,0,0x0,0,0,0,0,0,0,17841,0,0,,"비전 주문 공격력 +44",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2110,0,3,0,0x0,0,0,0,0,0,0,17842,0,0,,"비전 주문 공격력 +46",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2111,0,3,0,0x0,0,0,0,0,0,0,17844,0,0,,"비전 주문 공격력 +47",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2112,0,3,0,0x0,0,0,0,0,0,0,17845,0,0,,"비전 주문 공격력 +49",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2113,0,3,0,0x0,0,0,0,0,0,0,17846,0,0,,"비전 주문 공격력 +50",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2114,0,3,0,0x0,0,0,0,0,0,0,17847,0,0,,"비전 주문 공격력 +51",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2115,0,3,0,0x0,0,0,0,0,0,0,17848,0,0,,"비전 주문 공격력 +53",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2116,0,3,0,0x0,0,0,0,0,0,0,17849,0,0,,"비전 주문 공격력 +54",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2117,0,3,0,0x0,0,0,0,0,0,0,7704,0,0,,"암흑 주문 공격력 +1",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2118,0,3,0,0x0,0,0,0,0,0,0,7705,0,0,,"암흑 주문 공격력 +3",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2119,0,3,0,0x0,0,0,0,0,0,0,7706,0,0,,"암흑 주문 공격력 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2120,0,3,0,0x0,0,0,0,0,0,0,7707,0,0,,"암흑 주문 공격력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2121,0,3,0,0x0,0,0,0,0,0,0,7708,0,0,,"암흑 주문 공격력 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2122,0,3,0,0x0,0,0,0,0,0,0,7710,0,0,,"암흑 주문 공격력 +9",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2123,0,3,0,0x0,0,0,0,0,0,0,7709,0,0,,"암흑 주문 공격력 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2124,0,3,0,0x0,0,0,0,0,0,0,9412,0,0,,"암흑 주문 공격력 +11",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2125,0,3,0,0x0,0,0,0,0,0,0,9413,0,0,,"암흑 주문 공격력 +13",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2126,0,3,0,0x0,0,0,0,0,0,0,9414,0,0,,"암흑 주문 공격력 +14",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2127,0,3,0,0x0,0,0,0,0,0,0,9324,0,0,,"암흑 주문 공격력 +16",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2128,0,3,0,0x0,0,0,0,0,0,0,9325,0,0,,"암흑 주문 공격력 +17",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2129,0,3,0,0x0,0,0,0,0,0,0,9326,0,0,,"암흑 주문 공격력 +19",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2130,0,3,0,0x0,0,0,0,0,0,0,9327,0,0,,"암흑 주문 공격력 +20",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2131,0,3,0,0x0,0,0,0,0,0,0,9328,0,0,,"암흑 주문 공격력 +21",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2132,0,3,0,0x0,0,0,0,0,0,0,14793,0,0,,"암흑 주문 공격력 +23",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2133,0,3,0,0x0,0,0,0,0,0,0,14794,0,0,,"암흑 주문 공격력 +24",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2134,0,3,0,0x0,0,0,0,0,0,0,18008,0,0,,"암흑 주문 공격력 +26",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2135,0,3,0,0x0,0,0,0,0,0,0,18009,0,0,,"암흑 주문 공격력 +27",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2136,0,3,0,0x0,0,0,0,0,0,0,18010,0,0,,"암흑 주문 공격력 +29",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2137,0,3,0,0x0,0,0,0,0,0,0,18011,0,0,,"암흑 주문 공격력 +30",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2138,0,3,0,0x0,0,0,0,0,0,0,18012,0,0,,"암흑 주문 공격력 +31",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2139,0,3,0,0x0,0,0,0,0,0,0,18013,0,0,,"암흑 주문 공격력 +33",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2140,0,3,0,0x0,0,0,0,0,0,0,18014,0,0,,"암흑 주문 공격력 +34",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2141,0,3,0,0x0,0,0,0,0,0,0,18015,0,0,,"암흑 주문 공격력 +36",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2142,0,3,0,0x0,0,0,0,0,0,0,18016,0,0,,"암흑 주문 공격력 +37",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2143,0,3,0,0x0,0,0,0,0,0,0,18017,0,0,,"암흑 주문 공격력 +39",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2144,0,3,0,0x0,0,0,0,0,0,0,18018,0,0,,"암흑 주문 공격력 +40",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2145,0,3,0,0x0,0,0,0,0,0,0,18019,0,0,,"암흑 주문 공격력 +41",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2146,0,3,0,0x0,0,0,0,0,0,0,18020,0,0,,"암흑 주문 공격력 +43",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2147,0,3,0,0x0,0,0,0,0,0,0,18021,0,0,,"암흑 주문 공격력 +44",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2148,0,3,0,0x0,0,0,0,0,0,0,18022,0,0,,"암흑 주문 공격력 +46",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2149,0,3,0,0x0,0,0,0,0,0,0,18023,0,0,,"암흑 주문 공격력 +47",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2150,0,3,0,0x0,0,0,0,0,0,0,18024,0,0,,"암흑 주문 공격력 +49",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2151,0,3,0,0x0,0,0,0,0,0,0,18025,0,0,,"암흑 주문 공격력 +50",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2152,0,3,0,0x0,0,0,0,0,0,0,18026,0,0,,"암흑 주문 공격력 +51",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2153,0,3,0,0x0,0,0,0,0,0,0,18027,0,0,,"암흑 주문 공격력 +53",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2154,0,3,0,0x0,0,0,0,0,0,0,18028,0,0,,"암흑 주문 공격력 +54",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2155,0,3,0,0x0,0,0,0,0,0,0,7683,0,0,,"화염 주문 공격력 +1",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2156,0,3,0,0x0,0,0,0,0,0,0,7684,0,0,,"화염 주문 공격력 +3",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2157,0,3,0,0x0,0,0,0,0,0,0,7685,0,0,,"화염 주문 공격력 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2158,0,3,0,0x0,0,0,0,0,0,0,7686,0,0,,"화염 주문 공격력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
2159,0,3,0,0x0,0,0,0,0,0,0,7687,0,0,,"화염 주문 공격력 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
